Clasa,accuracy,precision,recall,true negative rate
c22,0.571428571428571,0,0,0.571428571428571
c15,0,0,0,0
c18,0.857142857142857,0,0,0
c11,0.714285714285714,0,0,0.714285714285714
c12,1,0,0,0
c13,0.857142857142857,0,0,0.857142857142857
c33,1,0,0,0
c24,1,0,0,0
Medie,0.75,0,0,0.267857142857143
